pH,TDS,Turbidity,Phospate,Nitrate,Iron,COD(mg/L),Chlorine,Sodium,Class
7.580972742,741,0.65,0.004498236,7,0.30501528,427,1,17,0
7.597876617,825,2.36,0.022168085,6,0.337836386,425,2,12,0
7.537042325,934,1.46,0.016479136,6,0.347500018,401,3,2,0
7.522937336,774,0.93,8.27E-05,8,0.329242952,402,3,16,0
7.56666355,723,1.93,0.016832418,6,0.356160077,410,2,12,0
7.570610024,803,3.74,0.022353776,8,0.34906591,422,2,1,0
7.503622808,689,2.96,0.01093202,8,0.361618473,430,2,20,0
7.50275726,916,3.52,0.005053429,6,0.358891679,390,3,15,0
7.592337548,691,3.56,0.009835285,7,0.33327645,409,4,11,0
7.572712104,870,3.56,0.020445058,8,0.335668531,421,3,8,0
7.504003081,657,2.28,0.002056644,8,0.325470077,427,2,1,0
7.591790727,970,0.75,0.018848832,8,0.327884709,430,2,6,0
7.537516233,736,0.13,0.001820803,6,0.399452592,414,2,15,0
7.507898178,718,0.35,0.015434092,7,0.321909781,404,4,20,0
7.549513366,968,3.85,0.004507941,6,0.30743095,397,3,18,0
7.592483586,633,2.15,0.009309226,8,0.391898808,392,3,9,1
7.587689718,622,4.17,0.006097631,7,0.356656988,426,4,11,0
7.552152299,673,1.66,0.026518292,7,0.390744755,394,2,15,1
7.505217815,855,0.62,0.015841353,8,0.301737838,399,1,18,1
7.522857323,919,3.38,0.001649709,6,0.341651641,398,2,15,0
7.591158167,729,1.37,0.003534488,8,0.320468744,418,3,4,0
7.541207907,720,0.33,0.00858561,8,0.349386166,413,2,4,0
7.590723515,636,0.17,0.018941276,7,0.310121896,404,1,17,0
7.501537158,710,0.31,0.002713505,8,0.36742767,390,4,15,0
7.517734527,898,3.51,0.011664667,6,0.356293146,422,1,18,0
7.547829811,794,0.59,0.001929539,8,0.408078439,429,3,12,0
7.58713365,906,4.08,0.022472024,7,0.373802246,408,2,14,0
7.589639672,664,2.43,0.02312152,8,0.339757531,414,4,20,0
7.520889429,759,4.09,0.02517254,8,0.313080716,426,3,1,0
7.533590815,902,0.3,0.015094389,8,0.367638035,403,4,6,0
7.503512807,876,3.88,0.02682747,8,0.358793681,408,2,4,0
7.590741323,882,3.35,0.025696342,8,0.328374955,397,1,1,1
7.541890357,687,0.31,0.004159342,7,0.365446708,398,3,8,0
7.562257714,873,0.35,0.003031233,7,0.377684093,426,4,6,0
7.576715336,831,3.38,0.016604778,8,0.392471356,413,4,15,0
7.563240412,776,1.03,0.026823912,6,0.353161485,407,1,6,0
7.578923127,803,0.86,0.018917522,7,0.372339513,403,1,3,0
7.577816371,938,0.98,0.008095165,6,0.362264695,393,1,10,0
7.547466771,700,1.41,0.01767546,7,0.407807399,411,1,9,0
7.565822312,945,2.5,0.027414822,7,0.319078774,428,4,3,0
7.551485391,652,1.03,0.005740663,6,0.398030626,397,3,11,1
7.544489581,622,3.32,0.02707597,7,0.312697301,415,1,17,0
7.524518499,907,2.24,0.020336883,8,0.306462543,427,1,3,0
7.502447257,903,2.33,0.021774681,7,0.360819394,417,3,12,0
7.530185059,781,2.01,0.019831397,6,0.331368079,406,2,12,0
7.514601845,831,3.3,0.014742106,7,0.394923346,413,3,18,0
7.516819628,665,1.4,0.011425372,8,0.335142092,409,1,9,0
7.500104301,897,4.13,0.019539646,7,0.400448933,392,3,7,0
7.594349048,849,2.56,0.024552724,8,0.371123054,405,3,4,0
7.564370169,933,3.61,0.027486978,7,0.358757733,392,3,12,0
7.507710948,678,1.1,0.020614537,8,0.31421131,421,4,3,0
7.545831467,771,0.56,0.022933862,8,0.383068853,416,1,15,0
7.556381124,807,0.51,0.014408949,8,0.308063045,422,4,19,0
7.532416033,786,2.74,0.016144803,8,0.315585993,403,3,19,0
7.547239927,802,2.62,0.006062125,8,0.337208536,403,1,16,0
7.546688224,897,2.14,0.004738095,7,0.391293976,410,3,11,0
7.572781382,646,2.29,0.001568504,6,0.307834282,401,2,6,0
7.526724777,740,0.49,0.016056968,6,0.313891656,422,2,10,0
7.553414842,834,0.98,0.022630776,8,0.32494358,414,1,17,0
7.575047502,756,1.89,0.002783135,6,0.319842001,416,3,12,0
7.517955193,694,1.3,0.008013504,8,0.359338149,396,3,11,1
7.59169538,871,2.48,0.014853827,8,0.336369244,417,3,17,0
7.578979685,694,3.93,0.025154064,6,0.387516621,419,1,20,0
7.573412484,899,0.95,0.003976756,8,0.311015721,395,3,16,0
7.518674945,632,4.14,0.000469087,7,0.325438792,428,2,7,0
7.564756275,766,0.4,0.005791771,7,0.40698718,399,2,15,0
7.529207842,638,2,0.026727047,6,0.380002077,423,1,3,0
7.547480025,965,3.27,0.016267451,8,0.311946553,396,1,19,0
7.525218704,975,1.57,0.026872227,6,0.337132774,392,4,19,0
7.542635743,855,0.95,0.012915564,6,0.3084874,430,1,9,0
7.546993958,747,0.81,0.024243426,6,0.329225416,414,3,5,0
7.596373902,840,2.06,0.017809563,7,0.390545412,394,1,14,1
7.551678594,820,1.98,0.026301822,8,0.351835301,395,4,20,1
7.580540861,741,2.92,0.009260034,6,0.31790296,400,4,8,0
7.564305182,714,2.49,0.027390229,8,0.374925446,399,1,16,1
7.588822029,692,3.6,0.002792757,7,0.404338716,420,4,5,0
7.560596129,842,0.7,0.005932602,8,0.370446922,414,1,12,0
7.546667169,870,3.98,0.016533224,6,0.405333991,420,2,2,0
7.505961679,926,2.44,0.003782101,7,0.322257492,398,3,10,0
7.530804253,754,3.51,0.010097256,8,0.340670362,406,2,18,0
7.56997639,713,3.16,0.01721292,6,0.336697699,428,1,8,0
7.589791585,827,2.19,0.00599519,6,0.340757488,423,4,11,0
7.500854119,687,1.57,0.029346028,7,0.339259084,426,3,18,0
7.583639535,730,4.16,0.020013744,6,0.37460717,429,2,5,0
7.515715477,875,3.49,0.01243395,6,0.361429723,427,3,10,0
7.517236984,743,3.34,0.029972537,6,0.397902612,393,1,8,1
7.52920104,913,3.21,0.002294467,6,0.35818883,417,3,13,0
7.506359221,945,0.28,0.004748471,8,0.319150872,403,2,4,0
7.596419286,687,2.42,0.012234436,7,0.314795166,391,2,10,1
7.584476338,778,1.3,0.028442339,6,0.39841772,410,3,18,0
7.568943547,730,0.92,0.013421383,8,0.391111573,409,2,5,0
7.502074242,740,2.21,0.012526503,8,0.402586929,412,3,14,0
7.561107847,849,3.57,0.007298502,8,0.345906625,424,2,14,0
7.552937688,751,3.86,0.026833607,8,0.343217603,414,1,11,0
7.525180439,861,0.27,0.016678324,7,0.326162009,390,4,2,1
7.556959541,809,2.32,0.007199477,7,0.351665954,416,3,14,0
7.510373732,655,3.07,0.001373619,6,0.345961401,408,1,5,0
7.54802694,669,1.42,0.018213434,8,0.387739289,425,3,2,0
7.535858548,747,2.11,0.02887005,8,0.323958002,424,2,9,0
7.550657316,759,0.88,0.027507621,7,0.403994848,404,2,3,0
7.562690828,936,2.86,0.025150509,7,0.392490205,408,2,19,0
7.564300188,834,0.83,0.027566062,7,0.389681237,410,1,18,0
7.514854689,652,1.05,0.023343643,7,0.312114989,394,2,10,1
7.582479208,820,1.22,0.003316143,6,0.398811097,399,4,16,0
7.551657219,856,0.48,0.013387974,6,0.370131965,421,1,9,0
7.596522187,944,1.05,0.004397755,6,0.345827855,415,1,12,0
7.514352115,646,3.29,0.007221729,8,0.356926608,421,4,14,0
7.58665279,848,3.38,0.003139189,8,0.335932897,408,4,1,0
7.565201268,755,0.48,0.003613832,7,0.403721993,403,1,19,0
7.577930234,950,1.16,0.018674718,6,0.386284043,412,1,5,0
7.549810305,783,1.21,0.028416321,7,0.371861069,398,3,17,1
7.578889771,634,2.47,0.014710568,6,0.342084233,423,2,2,0
7.525465926,954,4.19,0.027437087,6,0.369394679,395,2,20,0
7.539706752,849,3.26,0.020380873,7,0.333452221,403,4,2,0
7.53478267,638,0.98,0.026613846,7,0.404511072,424,3,15,0
7.541886681,847,2.09,0.011000292,7,0.38562293,423,2,3,0
7.53744616,898,4.07,0.015030247,7,0.350498906,406,3,19,0
7.595773759,780,3.87,0.02523079,6,0.303538164,393,4,3,1
7.548010344,639,3.64,0.025493834,6,0.368117353,428,3,8,0
7.539082915,767,1.12,0.023391716,6,0.396322948,428,2,3,0
7.578311087,965,2.99,0.011566677,8,0.355439,414,4,13,0
7.513744218,847,2.26,0.00261671,6,0.311584112,405,1,19,0
7.585901055,954,2.45,0.012542888,7,0.403190386,397,3,17,0
7.547266519,635,1.29,0.021839641,6,0.379281717,393,4,3,1
7.59182626,939,2.39,0.028686728,6,0.327540296,423,4,7,0
7.533705522,699,0.91,0.015820627,8,0.302503937,419,4,1,0
7.514406231,751,2.2,0.025729853,6,0.389879336,427,1,2,0
7.522614794,681,1.52,0.021395389,7,0.305624246,418,2,19,0
7.525812524,624,2.28,0.025814491,8,0.361193006,407,3,4,0
7.518066071,635,1.99,0.02007099,7,0.349026965,399,4,17,1
7.591949385,976,1.45,0.026899967,7,0.302798279,395,2,6,0
7.572352464,681,1.93,0.015911001,8,0.385066035,391,1,13,1
7.596058993,625,2.41,0.027028621,8,0.373002442,414,1,17,0
7.577012283,940,3.65,0.019984375,6,0.375133955,423,4,16,0
7.510715821,757,1.36,0.029863759,6,0.317165201,405,1,1,0
7.561313855,866,3.76,0.02932941,8,0.328047797,390,4,9,1
7.558993022,646,2.44,0.025605042,8,0.320704075,401,1,11,0
7.503307803,854,3.77,0.009705804,8,0.338001276,423,2,15,0
7.592749801,756,3.69,0.007479698,6,0.349127077,405,3,10,0
7.518067701,725,2.55,0.02826335,6,0.384009226,412,3,7,0
7.581798179,837,2.83,0.002826079,6,0.407057711,406,1,5,0
7.568705367,782,1.63,0.009577717,6,0.340104301,397,1,1,1
7.587828909,972,2.55,0.006889165,7,0.386263049,425,2,11,0
7.544063618,658,2.37,0.026728384,7,0.33303574,401,3,14,0
7.522666967,628,2.81,5.80E-05,7,0.329419676,409,1,17,0
7.544871837,732,2.32,0.013758636,7,0.357284073,402,3,10,0
7.587555955,740,2.6,0.021734849,7,0.309583202,396,1,13,1
7.519244624,713,3.09,0.007354732,8,0.324705272,414,3,1,0
7.58571787,916,2.45,0.029408464,7,0.394186407,412,4,4,0
7.538662107,712,2.35,0.027976152,6,0.393014974,424,4,10,0
7.56701948,946,3.14,0.02294643,6,0.398060134,411,3,20,0
7.577838498,918,4,0.008836463,7,0.343638201,398,4,5,0
7.502751953,654,2.76,0.01073688,8,0.329231034,418,4,1,0
7.534868705,693,0.94,0.000134523,6,0.380485779,422,3,16,0
7.551483369,661,4.17,0.01956972,7,0.367193822,394,3,1,1
7.533125244,655,1.88,0.019794306,8,0.303642629,405,3,20,0
7.501961202,892,1.64,0.007019082,8,0.345374973,403,3,10,0
7.571478461,919,2.9,0.029996394,8,0.32394263,417,2,10,0
7.551615565,693,3.3,0.014265122,8,0.344857597,405,3,14,0
7.506839079,660,2.76,0.010879336,6,0.380923807,428,3,18,0
7.563015279,953,3.79,0.016159914,7,0.388601783,426,4,1,0
7.530655376,899,1.03,0.023689498,6,0.341467299,394,2,2,1
7.563959206,673,4.04,0.028082587,8,0.354793321,428,1,9,0
7.556073722,949,2.17,0.012879769,6,0.407946969,412,4,10,0
7.564379387,768,3.72,0.015328601,8,0.34926772,410,1,17,0
7.568038549,797,3.11,0.007834567,7,0.368491633,415,2,8,0
7.588573728,733,1.88,0.008967776,7,0.301004897,406,1,5,0
7.509732556,796,3.96,0.013370614,8,0.375327032,428,2,6,0
7.531854847,765,0.57,0.021435529,8,0.407454606,428,4,11,0
7.564689171,973,0.44,0.003844033,6,0.337456541,430,1,4,0
7.588939386,651,2.02,0.020185585,8,0.301897847,406,2,18,0
7.579412722,845,4.09,0.01437069,8,0.346011782,423,1,6,0
7.535929119,798,3.03,0.007316099,8,0.404525379,428,3,6,0
7.558400173,796,2.62,0.003545027,8,0.376110959,412,2,14,0
7.503404101,676,0.57,0.020237975,6,0.394567569,397,1,11,1
7.588044548,718,4,0.000115518,7,0.333353472,417,1,1,0
7.539473861,742,1.05,0.018213432,6,0.372798978,430,1,14,0
7.535979125,816,3.89,0.025317819,7,0.302113083,395,2,8,1
7.562070268,938,3.54,0.006859917,7,0.379184231,412,2,20,0
7.595989865,732,3.69,0.020111128,7,0.364983517,397,3,14,1
7.574814547,829,3.51,0.025132262,7,0.371415868,403,1,5,0
7.540894407,837,2.17,0.008685288,7,0.367393112,412,3,20,0
7.576897506,681,3.96,0.001345566,6,0.37983086,401,1,5,0
7.507299878,719,3.62,0.020949724,8,0.309219807,420,4,13,0
7.508910999,882,0.2,0.010702445,7,0.359817217,421,3,18,0
7.552857687,804,3.22,0.010534759,7,0.400732206,414,1,3,0
7.588701106,956,3.1,0.011006659,8,0.352820829,408,2,12,0
7.526170332,835,4.05,0.014128938,8,0.396092937,424,4,20,0
7.552799005,978,2.81,0.028698131,8,0.370916591,418,4,4,0
7.546945942,824,1.44,0.017896087,7,0.402399886,409,2,17,0
7.582640268,708,3.09,0.00566131,8,0.332189652,422,1,19,0
7.568062277,636,0.82,0.004441336,7,0.401495597,421,3,5,0
7.574015499,817,0.2,0.009807629,7,0.365000092,394,3,19,1
7.5496017,952,3.97,0.014466679,7,0.398503535,408,2,3,0
7.588284874,840,1.92,0.016841634,7,0.403558854,419,3,6,0
7.517759176,748,0.88,0.003686525,6,0.348689203,426,1,20,0
7.533713016,811,0.57,0.020990969,6,0.39522577,407,3,20,0
7.552237582,965,3.46,0.011678743,7,0.319902308,401,1,1,0
7.52051025,783,1.49,0.018295205,8,0.318292944,415,2,20,0
7.596547281,800,0.31,0.000619534,7,0.304812873,410,3,4,0
7.589814343,827,0.1,0.016473576,6,0.380573713,423,4,5,0
7.556896457,887,0.22,0.008651631,7,0.401901741,421,3,7,0
7.514495385,857,0.35,0.002047654,8,0.325343131,392,2,4,0
7.549412779,766,4.05,0.025385049,7,0.396866285,427,2,5,0
7.585153615,893,3.94,0.010938715,6,0.403637356,416,1,13,0
7.555323842,941,4.18,0.022735515,6,0.331272283,405,1,9,0
7.548301933,708,2.07,0.009966312,8,0.325873094,402,1,10,0
7.532655678,720,1.68,0.02096925,6,0.394645447,421,2,2,0
7.545420835,721,4.1,0.023082634,8,0.344274426,406,4,15,0
7.513622743,937,3.31,0.023780403,8,0.317438158,391,2,13,0
7.589900771,841,3.74,0.020303697,6,0.406050683,390,3,18,0
7.574543624,779,0.21,0.026133161,8,0.399110982,417,4,5,0
7.585805056,871,1.1,0.015428307,7,0.323013342,421,3,20,0
7.529969731,767,1.57,0.028789855,8,0.396589419,421,2,16,0
7.570329954,831,2.7,0.002759892,6,0.388390863,399,2,19,0
7.57443936,921,4.12,0.015170761,7,0.352685213,427,1,4,0
7.534515058,716,3,0.028484157,6,0.30745793,413,1,7,0
7.55790556,706,2.87,0.0272086,7,0.383577391,394,4,5,1
7.552988463,681,3.93,0.024006903,6,0.409773066,425,3,15,0
7.525301689,640,3.22,0.014191298,7,0.401149511,393,4,4,0
7.57480766,689,1.83,0.002625214,6,0.336019274,406,3,14,0
7.54756557,689,3.31,0.016035685,6,0.363537428,413,2,9,0
7.52777386,750,0.98,0.021982616,8,0.409090823,429,3,5,0
7.526594948,936,3.53,0.020954796,6,0.373421977,390,1,9,0
7.583951313,887,2.98,0.013491486,8,0.389836268,409,1,5,0
7.500737105,693,0.55,0.014858418,6,0.382352735,429,1,13,0
7.576487744,634,3.97,0.029027127,8,0.34716124,427,4,8,0
7.518670987,809,3.93,0.001332731,8,0.361020355,426,3,6,0
7.52953197,636,4.11,0.019455165,6,0.396689917,390,3,12,1
7.57206519,841,2.3,0.025541018,8,0.382537593,409,4,11,0
7.50772836,887,1.91,0.009043554,7,0.35075152,409,1,6,0
7.522343859,978,0.12,0.020600761,6,0.3999593,400,2,16,0
7.545753399,831,3.72,0.029405461,8,0.402077216,420,1,8,0
7.579083055,910,3.73,0.013012656,7,0.382642291,410,2,1,0
7.529431647,853,1.67,0.022965954,8,0.367613656,390,2,1,1
7.574477247,920,2.1,0.016608558,6,0.338434907,417,1,16,0
7.590880573,884,3.4,0.021867922,7,0.317879371,403,2,18,0
7.585990267,948,0.62,0.016024292,6,0.346081843,427,1,14,0
7.595512779,765,1.79,0.01480522,6,0.387148596,429,1,14,0
7.502037252,805,1.68,0.029902727,6,0.369940445,401,1,4,0
7.592614891,680,1.71,0.027121858,7,0.356091274,402,4,16,0
7.543870404,784,1.7,0.004956177,7,0.357245655,403,1,8,0
7.528116319,727,0.5,0.025739713,6,0.333490713,400,1,3,0
7.510670335,704,1.47,0.027825128,7,0.300997571,404,2,13,0
7.507933355,638,4.17,0.019700071,8,0.332496699,421,4,19,0
7.510372976,803,3.26,0.016243685,7,0.330243723,410,4,18,0
7.587852419,943,3.27,0.020291271,7,0.337616498,410,3,5,0
7.525885298,790,1.98,0.020432431,6,0.315686535,394,1,19,1
7.516365962,903,0.73,0.014919234,8,0.388501978,430,2,6,0
7.544705661,800,1.21,0.015131049,6,0.358036382,428,3,3,0
7.559930711,673,0.48,0.02512242,6,0.407802132,415,2,20,0
7.540936704,810,2.63,0.011960104,6,0.338163926,425,2,3,0
7.54759749,906,0.62,0.004400559,8,0.403041552,394,2,13,0
7.527763824,698,0.43,0.026000853,7,0.326136004,429,3,4,0
7.598367773,768,2.98,0.004998568,7,0.325997874,427,1,8,0
7.549755932,799,2.36,0.006544126,8,0.31782002,415,4,3,0
7.501769882,796,1.46,0.022378275,8,0.386995721,390,2,13,1
7.546524287,973,3.26,0.015961497,8,0.4026025,409,2,12,0
7.507576045,956,1.07,0.015835342,7,0.362189556,408,3,13,0
7.501738671,877,3.95,0.01491342,6,0.37830718,390,4,9,1
7.563558521,805,0.68,0.008362502,7,0.394607026,407,4,17,0
7.596766186,948,3.24,0.028212769,7,0.34336326,421,4,14,0
7.5364467,958,3.29,0.021912513,8,0.362414546,419,1,9,0
7.572690188,696,2.51,0.026428548,6,0.307908194,394,2,1,1
7.542821017,965,3.42,0.012239958,7,0.401819017,406,3,6,0
7.591778336,976,3.43,0.01326503,7,0.348144136,394,3,11,0
7.532222405,770,1.69,0.023055212,8,0.342762194,420,1,20,0
7.502691067,745,3.57,0.011592278,7,0.351030883,400,2,8,0
7.530791976,745,0.97,0.016349322,6,0.352034982,394,2,4,1
7.564261809,767,3.79,0.00099019,7,0.403831216,419,3,1,0
7.531149445,647,1.82,0.011195509,6,0.398731325,405,4,6,0
7.57371117,916,3.57,0.025361641,8,0.383487822,418,4,5,0
7.528282625,861,0.57,0.015768614,8,0.362471603,405,4,11,0
7.519719321,866,1.98,0.010725495,6,0.386241416,408,2,19,0
7.535099164,886,1.31,0.001540696,6,0.376082275,430,1,8,0
7.500348564,829,3.03,0.011465677,8,0.36879272,404,2,2,0
7.530498974,924,2.36,0.004143016,6,0.408220494,401,4,12,0
7.532072827,966,2.51,0.028923683,7,0.388199146,410,3,2,0
7.524942144,684,2.52,0.017605685,7,0.337867976,416,3,2,0
7.563677218,688,3.21,0.011679911,7,0.397183088,397,1,14,1
7.508315657,626,0.29,0.021157571,6,0.330867729,429,4,17,0
7.582951131,761,2.94,0.019774047,8,0.365165223,390,3,11,1
7.558756167,652,2.71,0.026545846,7,0.335733245,402,1,4,0
7.567022171,895,2.96,0.000689335,6,0.376459446,402,2,8,0
7.549451614,837,1.93,0.010756521,7,0.362676419,424,4,8,0
7.558072486,698,2.71,0.007651087,7,0.315854613,419,4,9,0
7.562140706,739,1.49,0.011016796,8,0.322930033,411,3,20,0
7.575128716,814,2.55,0.022615403,7,0.34718919,397,1,3,1
7.56203112,722,3.52,0.017070248,8,0.342451489,405,4,5,0
7.565722535,676,3.86,0.013393183,8,0.403957253,403,4,12,0
7.502330819,719,0.43,0.002878922,7,0.351720072,408,2,18,0
7.580069698,708,1.76,0.022184723,6,0.31794112,423,3,10,0
7.568815808,847,1.81,0.002869795,6,0.305388583,392,4,17,0
7.547447859,654,4.13,0.016739751,7,0.392076917,398,2,11,1
7.55141947,961,3.28,0.017753014,7,0.366070118,400,4,13,0
7.506510601,766,0.15,0.022834715,8,0.301081421,394,3,9,1
7.571017236,808,4.18,0.010049605,7,0.35845598,400,3,4,0
7.549364696,926,0.4,0.003360354,8,0.302990993,407,3,13,0
7.595222305,634,3.39,0.021803893,6,0.333502389,420,3,17,0
7.51566398,963,2.42,0.00839749,8,0.370794398,418,1,14,0
7.538860861,795,3.77,0.023186405,8,0.327377498,394,4,17,1
7.549309941,897,1.44,0.029098706,8,0.399794505,394,2,4,1
7.55815021,877,3.71,0.017777548,8,0.363541899,429,3,15,0
7.545213886,854,1.66,0.00447956,7,0.328043663,417,3,10,0
7.500387878,698,2.02,0.02508817,6,0.406877156,429,3,19,0
7.564379336,727,2.36,0.019498056,8,0.300542092,400,2,17,0
7.559511576,688,0.78,0.010717981,7,0.308264768,407,1,3,0
7.590785955,787,2.2,0.017551952,8,0.301119626,420,2,9,0
7.56739314,773,3.14,0.000991987,8,0.407098942,395,3,17,0
7.555014141,673,1.79,0.002161603,6,0.37112758,414,4,3,0
7.548283698,731,2.85,0.006578004,8,0.328123486,399,1,7,1
7.518279566,768,2.41,0.013498497,8,0.337379374,406,1,18,0
7.561079649,799,1.01,0.026152985,7,0.328368419,392,4,5,1
7.550510794,878,3.38,0.022364914,6,0.301658619,423,4,12,0
7.514410822,815,3.47,0.015199524,8,0.393346102,398,1,17,1
7.564893515,713,3.72,0.013055069,8,0.385643696,392,1,11,1
7.550477961,961,0.55,0.028077797,6,0.350409585,401,3,2,0
7.578366771,832,1.75,0.002478334,8,0.358302707,412,1,10,0
7.597886207,721,2.36,0.029134735,7,0.386989364,403,3,14,0
7.5222636,744,1.88,0.015488903,7,0.363589148,406,2,11,0
7.540146162,817,1.06,0.015453245,8,0.381048317,408,4,13,0
7.559000208,625,0.48,0.000482424,8,0.331386027,413,4,7,0
7.525623378,669,0.38,0.02137407,6,0.31420498,394,1,2,1
7.54497242,648,2.91,0.009804033,7,0.312525156,402,4,19,0
7.524122652,658,1.03,0.017290592,8,0.314383723,398,3,14,1
7.544141842,653,3.72,0.005428765,7,0.371141592,395,4,1,1
7.559591368,914,1.23,0.005303928,8,0.377355525,413,1,3,0
7.532282294,956,1.26,0.016732419,7,0.39991713,429,1,13,0
7.580291856,822,1.81,0.019474002,6,0.33367637,403,3,12,0
7.538074178,811,1.69,0.01094151,6,0.379407196,409,1,1,0
7.573111077,709,4.18,0.011639809,8,0.358400429,397,3,12,1
7.534118333,735,0.53,0.020872562,6,0.347965715,427,2,5,0
7.521402021,942,3.6,0.000679365,8,0.409892421,397,3,8,0
7.559447671,654,1.23,0.028989723,8,0.406996283,390,1,3,0
7.590758483,754,3.22,0.021661367,7,0.30381377,407,2,4,0
7.583814448,670,3.34,0.003221026,7,0.329594173,416,2,2,0
7.596859442,717,0.84,0.026374951,8,0.409354353,404,3,1,0
7.512497129,885,3.2,0.008213256,6,0.348547311,401,3,3,0
7.577417702,838,0.26,0.028558218,8,0.312263087,400,2,16,0
7.537312987,945,1.12,0.001612547,7,0.320221814,415,2,17,0
7.578385551,635,2.77,0.010031383,7,0.386381509,430,3,19,0
7.59429706,802,2.62,0.029615858,7,0.310826793,406,4,11,0
7.506837683,699,2.84,0.021204412,6,0.313534644,421,1,8,0
7.588696214,691,1.3,0.007936806,8,0.402020969,419,2,4,0
7.52736973,690,3.24,0.005333904,6,0.352932616,429,2,18,0
7.537180084,921,1.02,0.00842873,7,0.354234585,391,4,13,0
7.57061529,918,0.25,0.015696532,7,0.4096072,415,3,19,0
7.516869373,934,2.26,0.017804176,7,0.389991725,408,4,3,0
7.589413027,725,1.81,0.012716602,7,0.381073573,403,3,16,0
7.588068966,907,1.02,0.003331882,6,0.336765512,417,4,13,0
7.555565235,722,2.4,0.028089767,6,0.385020248,423,4,8,0
7.520164408,973,0.56,0.003464692,6,0.379906262,393,2,15,0
7.598909918,946,1.47,0.014717924,6,0.321002455,391,4,2,0
7.592162794,624,0.55,0.001251546,8,0.380113177,425,2,11,0
7.546247169,824,1.41,0.004812029,7,0.319549323,423,3,5,0
7.523512094,664,0.22,0.017913354,6,0.309734644,426,1,20,0
7.508584524,768,3.02,0.023292552,7,0.39451688,404,3,8,0
7.585931005,802,1.59,0.018280761,8,0.318603804,416,3,9,0
7.590144018,722,4.16,0.019853585,8,0.374218478,411,2,8,0
7.539025334,932,1.51,0.005183466,8,0.34987924,395,2,8,0
7.571298625,788,3.93,0.006602162,8,0.316847703,395,4,12,1
7.592604728,649,0.97,0.014693168,8,0.340079957,395,1,4,1
7.511915478,955,0.52,0.021524003,6,0.337892707,404,3,14,0
7.50233671,923,1.71,0.015816797,8,0.4014115,420,4,4,0
7.566266422,685,2.44,0.007055203,7,0.301773275,405,1,20,0
7.553365368,859,4.11,0.028329464,7,0.328064467,409,3,4,0
7.560908781,812,1.66,0.018693808,6,0.388870007,417,3,19,0
7.531141391,829,0.46,0.009458778,6,0.385905853,404,3,12,0
7.58533076,790,2.89,0.0226943,7,0.400443797,392,2,18,0
7.598015829,883,1.16,0.001708894,6,0.379942048,412,2,1,0
7.533600178,736,1.33,0.010935164,7,0.334189454,392,2,19,1
7.568595625,963,1.55,0.023029476,6,0.406445426,425,2,8,0
7.511840362,642,3.25,0.012539429,7,0.342109082,402,2,1,0
7.573269998,681,3.35,0.023554592,7,0.316818019,412,1,5,0
7.545175316,836,1.13,0.0100575,7,0.360258548,426,4,3,0
7.589552048,851,0.74,0.00596818,8,0.324622387,402,3,5,0
7.513927654,724,3.31,0.023251825,8,0.352995258,403,3,10,0
7.543854789,953,2.21,0.022482724,6,0.363043489,420,2,11,0
7.569723552,644,2.78,0.002808314,6,0.370313892,409,3,13,0
7.506386868,739,3.85,0.023347856,7,0.325102846,401,1,7,0
7.584237362,711,2.92,0.002548205,8,0.334158386,406,1,11,0
7.594790727,859,2.14,0.017757016,8,0.341649882,410,1,11,0
7.556101103,845,0.51,0.011593915,8,0.313443584,411,3,5,0
7.512252613,643,0.32,0.005906503,8,0.348897458,395,4,15,1
7.580675157,799,0.27,0.015868377,8,0.356266643,427,3,6,0
7.578224139,954,3.78,0.020495888,6,0.383306032,419,2,18,0
7.505936326,810,1.32,0.006440138,6,0.302759675,402,1,6,0
7.592189818,690,0.96,0.01106655,7,0.319580811,421,2,16,0
7.547714463,657,2.19,0.014660396,8,0.400977948,409,1,8,0
7.538854495,797,3.21,0.017822684,6,0.406988994,425,4,7,0
7.554939541,637,2.76,0.025884147,6,0.400844221,398,1,9,0
7.504138842,939,3.82,0.01729651,7,0.380646604,394,1,18,0
7.561643766,931,2.09,0.000263344,7,0.323454199,400,3,11,0
7.580368781,955,0.39,0.029868656,6,0.328803089,427,1,17,0
7.527585883,810,3.38,0.017572597,8,0.373608319,428,1,20,0
7.594146905,896,1.49,0.00074714,6,0.382412232,429,2,15,0
7.544809857,860,1.16,0.025617726,7,0.307379861,409,2,12,0
7.57372816,698,2.4,0.002514487,6,0.355892956,426,1,8,0
7.597222364,849,0.59,0.013037189,8,0.302586117,430,1,17,0
7.594319078,660,1.24,0.009018737,6,0.346528942,401,3,4,0
7.566457351,721,0.21,0.004934718,8,0.365746598,420,2,15,0
7.542637974,894,0.29,0.026649482,7,0.393284794,428,2,12,0
7.524236208,884,0.57,0.014796853,6,0.379136655,416,3,14,0
7.597472154,800,2.87,0.013764447,8,0.318219011,390,4,20,1
7.526183457,694,2.83,0.007320624,7,0.409412341,430,2,19,0
7.586912159,973,4.05,0.024666257,6,0.336108585,417,1,15,0
7.537669019,733,2.61,0.00089787,7,0.333157392,430,4,10,0
7.540646093,706,4.04,0.007817038,6,0.322782624,430,1,15,0
7.557424519,783,1.05,0.010752413,8,0.382633859,420,3,10,0
7.543281272,647,3.3,0.013551126,6,0.353324626,426,3,20,0
